idx,dataset_name,source_id,offset,label,logits,_det_time_utc,original_offset_sec,new_offset_sec
375865,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16368.0,humpback,0.17665938,2020-09-14 11:29:01+00:00,16368.0,363.5
375872,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16384.0,humpback,0.3614204,2020-09-14 11:29:17+00:00,16384.0,364.6
375870,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16384.0,humpback,0.0456186,2020-09-14 11:29:17+00:00,16384.0,365.7
375873,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16400.0,humpback,0.021346606,2020-09-14 11:29:33+00:00,16400.0,366.8
375875,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16400.0,humpback,0.65804327,2020-09-14 11:29:33+00:00,16400.0,367.9
375877,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16400.0,humpback,0.14825651,2020-09-14 11:29:33+00:00,16400.0,369.0
375879,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16416.0,humpback,0.0023603588,2020-09-14 11:29:49+00:00,16416.0,370.1
375895,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16464.0,humpback,0.13291067,2020-09-14 11:30:37+00:00,16464.0,371.2
375893,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16464.0,humpback,0.27951413,2020-09-14 11:30:37+00:00,16464.0,372.3
375894,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16464.0,humpback,0.49064982,2020-09-14 11:30:37+00:00,16464.0,373.4
375895,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16464.0,dolphin_song,0.0422115,2020-09-14 11:30:37+00:00,16464.0,374.5
375898,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16480.0,humpback,0.25232497,2020-09-14 11:30:53+00:00,16480.0,375.6
375898,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16480.0,seal_bomb,2.4503944,2020-09-14 11:30:53+00:00,16480.0,376.7
375943,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16624.0,humpback,0.17356908,2020-09-14 11:33:17+00:00,16624.0,377.8
375942,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16624.0,humpback,0.004600607,2020-09-14 11:33:17+00:00,16624.0,378.9
375947,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16640.0,humpback,0.33636993,2020-09-14 11:33:33+00:00,16640.0,380.0
375946,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16640.0,humpback,0.31215048,2020-09-14 11:33:33+00:00,16640.0,381.1
375950,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16656.0,humpback,0.025013797,2020-09-14 11:33:49+00:00,16656.0,382.2
375951,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16656.0,humpback,0.38966385,2020-09-14 11:33:49+00:00,16656.0,383.3
375952,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16656.0,humpback,0.6556471,2020-09-14 11:33:49+00:00,16656.0,384.4
375953,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16672.0,humpback,0.056831323,2020-09-14 11:34:05+00:00,16672.0,385.5
375962,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16704.0,humpback,0.014931999,2020-09-14 11:34:37+00:00,16704.0,386.6
375980,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16752.0,humpback,0.29960343,2020-09-14 11:35:25+00:00,16752.0,387.7
375982,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16768.0,humpback,1.5007417,2020-09-14 11:35:41+00:00,16768.0,388.8
375981,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16768.0,humpback,0.70763844,2020-09-14 11:35:41+00:00,16768.0,389.9
375984,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16768.0,humpback,0.33271068,2020-09-14 11:35:41+00:00,16768.0,391.0
375990,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16784.0,humpback,0.42221743,2020-09-14 11:35:57+00:00,16784.0,392.1
375989,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16784.0,humpback,0.8273175,2020-09-14 11:35:57+00:00,16784.0,393.2
375991,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16800.0,humpback,0.41050774,2020-09-14 11:36:13+00:00,16800.0,394.3
375994,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16800.0,humpback,0.83935666,2020-09-14 11:36:13+00:00,16800.0,395.4
376013,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16864.0,humpback,0.02716463,2020-09-14 11:37:17+00:00,16864.0,396.5
376014,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16880.0,humpback,0.30829296,2020-09-14 11:37:33+00:00,16880.0,397.6
376019,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16896.0,humpback,0.38715738,2020-09-14 11:37:49+00:00,16896.0,398.7
376022,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16896.0,humpback,0.25294307,2020-09-14 11:37:49+00:00,16896.0,399.8
376026,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16912.0,seal_bomb,1.2435986,2020-09-14 11:38:05+00:00,16912.0,400.9
376036,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16944.0,humpback,0.0673543,2020-09-14 11:38:37+00:00,16944.0,402.0
376033,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16944.0,humpback,0.7483664,2020-09-14 11:38:37+00:00,16944.0,403.1
376056,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17024.0,seal_bomb,1.667302,2020-09-14 11:39:57+00:00,17024.0,404.2
376092,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17136.0,humpback,1.1233132,2020-09-14 11:41:49+00:00,17136.0,405.3
376116,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17216.0,humpback,0.70077777,2020-09-14 11:43:09+00:00,17216.0,406.4
376113,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17216.0,humpback,0.72248554,2020-09-14 11:43:09+00:00,17216.0,407.5
376121,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17232.0,Dolphin_call,0.030732967,2020-09-14 11:43:25+00:00,17232.0,408.6
376121,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17232.0,humpback,0.2554489,2020-09-14 11:43:25+00:00,17232.0,409.7
376173,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17424.0,humpback,0.14821538,2020-09-14 11:46:37+00:00,17424.0,410.8
376193,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17488.0,boccacio,0.14556727,2020-09-14 11:47:41+00:00,17488.0,411.9
376193,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17488.0,humpback,0.003403455,2020-09-14 11:47:41+00:00,17488.0,413.0
376206,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17536.0,seal_bomb,1.804451,2020-09-14 11:48:29+00:00,17536.0,414.1
376249,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17680.0,humpback,0.13387477,2020-09-14 11:50:53+00:00,17680.0,415.2
376266,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17728.0,humpback,0.1503774,2020-09-14 11:51:41+00:00,17728.0,416.3
376265,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17728.0,humpback,0.49819517,2020-09-14 11:51:41+00:00,17728.0,417.4
376266,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17728.0,boccacio,0.10787903,2020-09-14 11:51:41+00:00,17728.0,418.5
376283,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17792.0,boccacio,0.17680143,2020-09-14 11:52:45+00:00,17792.0,419.6
376311,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17888.0,humpback,0.75915235,2020-09-14 11:54:21+00:00,17888.0,420.7
376320,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17920.0,humpback,0.36210945,2020-09-14 11:54:53+00:00,17920.0,421.8
376321,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17920.0,boccacio,0.3141691,2020-09-14 11:54:53+00:00,17920.0,422.9
376322,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17920.0,boccacio,0.82345325,2020-09-14 11:54:53+00:00,17920.0,424.0
376322,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17920.0,humpback,1.285037,2020-09-14 11:54:53+00:00,17920.0,425.1
376327,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17936.0,boccacio,0.13683285,2020-09-14 11:55:09+00:00,17936.0,426.2
376327,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,17936.0,humpback,0.232261,2020-09-14 11:55:09+00:00,17936.0,427.3
376344,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18000.0,boccacio,0.5259479,2020-09-14 11:56:13+00:00,18000.0,428.4
376377,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18112.0,humpback,0.5118274,2020-09-14 11:58:05+00:00,18112.0,429.5
376375,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18112.0,boccacio,0.19874258,2020-09-14 11:58:05+00:00,18112.0,430.6
376377,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18112.0,boccacio,0.5433459,2020-09-14 11:58:05+00:00,18112.0,431.7
376375,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18112.0,humpback,0.0020294115,2020-09-14 11:58:05+00:00,18112.0,432.8
376431,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18288.0,humpback,0.74420476,2020-09-14 12:01:01+00:00,18288.0,433.9
376429,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18288.0,boccacio,0.102782786,2020-09-14 12:01:01+00:00,18288.0,435.0
376431,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18288.0,boccacio,0.7955247,2020-09-14 12:01:01+00:00,18288.0,436.1
376429,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18288.0,humpback,0.026031904,2020-09-14 12:01:01+00:00,18288.0,437.2
376432,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18304.0,boccacio,0.60036796,2020-09-14 12:01:17+00:00,18304.0,438.3
376432,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,18304.0,humpback,0.12043419,2020-09-14 12:01:17+00:00,18304.0,439.4
376723,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19296.0,seal_bomb,2.201393,2020-09-14 12:17:49+00:00,19296.0,440.5
376725,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19296.0,seal_bomb,2.3023007,2020-09-14 12:17:49+00:00,19296.0,441.6
376727,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19312.0,seal_bomb,2.1108756,2020-09-14 12:18:05+00:00,19312.0,442.7
376729,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19312.0,seal_bomb,1.4345263,2020-09-14 12:18:05+00:00,19312.0,443.8
376734,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19328.0,seal_bomb,2.3624513,2020-09-14 12:18:21+00:00,19328.0,444.9
376790,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19520.0,seal_bomb,2.0787418,2020-09-14 12:21:33+00:00,19520.0,446.0
376830,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19664.0,seal_bomb,2.433217,2020-09-14 12:23:57+00:00,19664.0,447.1
376839,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19680.0,seal_bomb,2.2626379,2020-09-14 12:24:13+00:00,19680.0,448.2
376836,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19680.0,seal_bomb,2.130767,2020-09-14 12:24:13+00:00,19680.0,449.3
376844,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19696.0,seal_bomb,2.5103543,2020-09-14 12:24:29+00:00,19696.0,450.4
376884,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19840.0,humpback,0.40381238,2020-09-14 12:26:53+00:00,19840.0,451.5
376882,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19840.0,boccacio,0.6263476,2020-09-14 12:26:53+00:00,19840.0,452.6
376889,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19856.0,seal_bomb,2.3477297,2020-09-14 12:27:09+00:00,19856.0,453.7
376894,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19872.0,seal_bomb,2.0503354,2020-09-14 12:27:25+00:00,19872.0,454.8
376899,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19888.0,seal_bomb,2.2060342,2020-09-14 12:27:41+00:00,19888.0,455.9
376923,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19968.0,boccacio,0.43564808,2020-09-14 12:29:01+00:00,19968.0,457.0
376924,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19984.0,boccacio,0.21734552,2020-09-14 12:29:17+00:00,19984.0,458.1
376924,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19984.0,humpback,0.13339573,2020-09-14 12:29:17+00:00,19984.0,459.2
376925,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,19984.0,seal_bomb,2.2732234,2020-09-14 12:29:17+00:00,19984.0,460.3
376933,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20000.0,boccacio,0.2830694,2020-09-14 12:29:33+00:00,20000.0,461.4
376972,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20144.0,seal_bomb,2.4839032,2020-09-14 12:31:57+00:00,20144.0,462.5
376996,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20224.0,boccacio,0.056810033,2020-09-14 12:33:17+00:00,20224.0,463.6
376998,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20224.0,boccacio,0.20253731,2020-09-14 12:33:17+00:00,20224.0,464.7
377012,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20272.0,boccacio,0.058487568,2020-09-14 12:34:05+00:00,20272.0,465.8
377027,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20336.0,humpback,0.09015853,2020-09-14 12:35:09+00:00,20336.0,466.9
377057,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20432.0,boccacio,0.49063614,2020-09-14 12:36:45+00:00,20432.0,468.0
377056,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20432.0,boccacio,0.28442565,2020-09-14 12:36:45+00:00,20432.0,469.1
377092,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20544.0,boccacio,0.13573368,2020-09-14 12:38:37+00:00,20544.0,470.2
377093,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20560.0,boccacio,0.746063,2020-09-14 12:38:53+00:00,20560.0,471.3
377095,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20560.0,boccacio,0.4198369,2020-09-14 12:38:53+00:00,20560.0,472.4
377126,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20672.0,seal_bomb,1.1397837,2020-09-14 12:40:45+00:00,20672.0,473.5
377129,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20672.0,seal_bomb,1.3160062,2020-09-14 12:40:45+00:00,20672.0,474.6
377134,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20688.0,humpback,0.5628559,2020-09-14 12:41:01+00:00,20688.0,475.7
377140,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20720.0,seal_bomb,1.8196988,2020-09-14 12:41:33+00:00,20720.0,476.8
377148,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20736.0,seal_bomb,1.7388483,2020-09-14 12:41:49+00:00,20736.0,477.9
377151,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20752.0,boccacio,0.12234692,2020-09-14 12:42:05+00:00,20752.0,479.0
377153,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,20752.0,boccacio,0.12793322,2020-09-14 12:42:05+00:00,20752.0,480.1
377237,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,21040.0,humpback,0.04162445,2020-09-14 12:46:53+00:00,21040.0,481.2
377235,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,21040.0,boccacio,0.3220586,2020-09-14 12:46:53+00:00,21040.0,482.3
377237,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,21040.0,boccacio,0.010753747,2020-09-14 12:46:53+00:00,21040.0,483.4
377240,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,21056.0,humpback,0.8416036,2020-09-14 12:47:09+00:00,21056.0,484.5
377242,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,21056.0,boccacio,0.37510887,2020-09-14 12:47:09+00:00,21056.0,485.6
377244,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,21072.0,boccacio,0.13816857,2020-09-14 12:47:25+00:00,21072.0,486.7
377253,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,21104.0,seal_bomb,2.311823,2020-09-14 12:47:57+00:00,21104.0,487.8
2,enhanced,finwhale.wav,6.0,finwhale,,2020-09-14 12:55:32+00:00,6.0,488.9
377503,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,350.0,boccacio,0.21853082,2020-09-14 13:02:01+00:00,350.0,490.0
377503,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,350.0,humpback,0.11809801,2020-09-14 13:02:01+00:00,350.0,491.1
377528,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,435.0,boccacio,0.153679,2020-09-14 13:03:26+00:00,435.0,492.2
377592,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,653.5,humpback,0.3406065,2020-09-14 13:07:04.500000+00:00,653.5,493.3
377662,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,891.5,humpback,0.018027,2020-09-14 13:11:02.500000+00:00,891.5,494.4
377858,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,1560.0,boccacio,0.1475193,2020-09-14 13:22:11+00:00,1560.0,495.5
1,enhanced,bluewhale.wav,6.5,bluewhale,,2020-09-14 13:30:00+00:00,6.5,496.6
378183,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,2668.0,seal_bomb,1.6620418,2020-09-14 13:40:39+00:00,2668.0,497.7
378247,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,2886.0,seal_bomb,2.0482633,2020-09-14 13:44:17+00:00,2886.0,498.8
378306,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,3088.0,seal_bomb,1.7148488,2020-09-14 13:47:39+00:00,3088.0,499.9
378365,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,3288.0,seal_bomb,2.0972974,2020-09-14 13:50:59+00:00,3288.0,501.0
1,enhanced,bluewhale.wav,6.5,bluewhale,,2020-09-14 14:10:00+00:00,6.5,502.1
1,enhanced,bluewhale.wav,6.5,bluewhale,,2020-09-14 14:20:00+00:00,6.5,503.2
1,enhanced,bluewhale.wav,6.5,bluewhale,,2020-09-14 14:30:00+00:00,6.5,504.3
1,enhanced,bluewhale.wav,6.5,bluewhale,,2020-09-14 14:40:00+00:00,6.5,505.4
1,enhanced,bluewhale.wav,6.5,bluewhale,,2020-09-14 14:50:00+00:00,6.5,506.5
379673,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,7748.0,ship,1.0304463,2020-09-14 15:05:19+00:00,7748.0,507.6
379740,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,7976.0,Dolphin_call,0.09664784,2020-09-14 15:09:07+00:00,7976.0,508.7
379744,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,7992.0,humpback,0.007969834,2020-09-14 15:09:23+00:00,7992.0,509.8
379773,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,8088.0,humpback,0.0819248,2020-09-14 15:10:59+00:00,8088.0,510.9
379979,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,8792.0,humpback,0.05847182,2020-09-14 15:22:43+00:00,8792.0,512.0
379986,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,8816.0,humpback,0.39264232,2020-09-14 15:23:07+00:00,8816.0,513.1
380024,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,8944.0,humpback,0.21571636,2020-09-14 15:25:15+00:00,8944.0,514.2
380084,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,9152.0,humpback,0.12514257,2020-09-14 15:28:43+00:00,9152.0,515.3
380088,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,9160.0,humpback,0.30079958,2020-09-14 15:28:51+00:00,9160.0,516.4
380087,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,9160.0,humpback,0.13338852,2020-09-14 15:28:51+00:00,9160.0,517.5
380090,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,9168.0,humpback,0.8348476,2020-09-14 15:28:59+00:00,9168.0,518.6
380092,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,9176.0,humpback,0.044537105,2020-09-14 15:29:07+00:00,9176.0,519.7
380095,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914125611.flac,9184.0,humpback,1.1178492,2020-09-14 15:29:15+00:00,9184.0,520.8
